season,player,pos,age,team_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,ast_pct,blk_pct,bpm,dbpm,drb_pct,dws,fg3a_per_fga_pct,fta_per_fga_pct,mp,obpm,orb_pct,ows,per,stl_pct,tov_pct,trb_pct,ts_pct,usg_pct,vorp,ws,ws_per_48
1982,Freeman Williams,SG,25,ATL,1,,4,0,2,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,-25,-8.8,0,0,0.5,0,4,-16.2,0,0,-17,0,0,0,0,23.4,0,0,-0.543
1982,Gus Williams,PG,28,SEA,8,,39.4,10.3,23.3,0.441,0.3,0.8,0.333,10,22.5,0.444,0.446,5.5,7,0.786,1.5,1.8,3.3,8.1,1.6,0.6,2.3,1.6,26.3,38.5,0.9,7,-0.2,4.5,0.4,0.032,0.301,315,7.2,4.1,0.7,22.3,2.1,7.9,4.3,0.498,30.7,0.7,1.1,0.166
1982,Ray Williams,SG,27,NJN,2,,38.5,7,23.5,0.298,1,2.5,0.4,6,21,0.286,0.319,2,2.5,0.8,4,2,6,7,2,0,3,5,17,30.9,0,-2.5,-1.1,6.4,0.1,0.106,0.106,77,-1.4,11.9,-0.2,10.7,2.6,10.9,9.2,0.346,30.7,0,-0.1,-0.058
1982,Bill Willoughby,SF,24,HOU,2,,8.5,0.5,1,0.5,0,0,,0.5,1,0.5,0.5,1,1,1,1,2,3,0.5,0,0,0.5,0.5,2,8.6,0,0.6,-0.1,24.9,0,0,1,17,0.7,11.1,0,14.9,0,25.8,17.6,0.694,10.1,0,0.1,0.154
1982,Brian Winters,SG,29,MIL,6,,38.7,6.3,12.8,0.494,0.8,1.7,0.5,5.5,11.2,0.493,0.526,3.3,4,0.833,0.7,1.8,2.5,4.7,1.3,0.2,3.7,3.8,16.8,18.8,0.3,-0.5,-0.7,6.7,0,0.13,0.312,232,0.2,2,0.2,12.8,1.8,20.1,4.1,0.577,20,0.1,0.2,0.044
1982,Garry Witts,SF,22,WSB,4,,7,0.5,0.5,1,0,0,,0.5,0.5,1,1,0.3,0.5,0.5,0.5,0.3,0.8,0.5,0.3,0,0,1.5,1.3,10.2,0,2.8,2.4,4.1,0,0,1,28,0.4,7.8,0.1,10.1,1.8,0,6,0.868,4.3,0,0.1,0.188
1982,Rich Yonakor,PF,23,SAS,2,,2,0.5,1,0.5,0,0,,0.5,1,0.5,0.5,0,0,,0,0.5,0.5,0.5,0.5,0,0,0.5,1,38.7,0,18.5,13.6,27.4,0,0,0,4,4.9,0,0,29.6,11.8,0,13.1,0.5,19.7,0,0,0.313
1982,Robert Reid,SF,26,HOU,3,,38.3,5,10.3,0.484,0,0,,5,10.3,0.484,0.484,1.3,1.7,0.8,3,5.7,8.7,3,1.7,0.7,0,3.3,11.3,12.8,1,5,2.9,15.7,0.2,0,0.161,115,2.1,7.4,0.3,17.6,2.4,0,11.3,0.512,12.8,0.2,0.4,0.182
1982,Rory Sparrow,PG,23,ATL,2,,34.5,2.5,6,0.417,0,0.5,0,2.5,5.5,0.455,0.417,2,2,1,1,3,4,5.5,1,0,3.5,3.5,7,28.9,0,-3.4,0.2,12.7,0,0.083,0.333,69,-3.6,3.4,-0.1,8.1,1.6,33.7,7.6,0.509,14.1,0,-0.1,-0.035
1982,Kurt Rambis,PF,23,LAL,14,,19.9,2.4,4.6,0.516,0,0,,2.4,4.6,0.516,0.516,1.1,1.9,0.615,2.3,3.9,6.1,0.8,0.6,0.9,1.2,3.4,5.9,4.6,2.2,-1.4,-0.4,19.5,0.4,0,0.406,279,-0.9,12.8,0.2,11.8,1.3,18.4,16.3,0.543,13,0,0.6,0.099
1982,Rudy Macklin,SF,23,ATL,2,,15,2,4,0.5,0,0.5,0,2,3.5,0.571,0.5,3,3,1,1.5,0,1.5,0.5,0,0,1,3,7,6.8,0,-1,-1.1,0,0,0.125,0.75,30,0.1,11.9,0.1,14.1,0,15.8,6.6,0.658,19.8,0,0.1,0.137
1982,Scott May,SF,27,MIL,4,,12.5,1,5,0.2,0,0,,1,5,0.2,0.2,2.3,3.5,0.643,1.8,1,2.8,2.5,0.5,0,1.5,1.5,4.3,27.6,0,-5.1,-2.3,11.3,0,0,0.7,50,-2.8,16.3,-0.1,8.5,2,18.7,14,0.325,27.3,0,-0.1,-0.115
1982,Cedric Maxwell,SF,26,BOS,12,,32.1,5.2,10,0.517,0,0,,5.2,10,0.517,0.517,4.2,5.8,0.714,3.1,4.2,7.3,2.2,1.5,0.9,2,3.3,14.5,9.9,1.6,5.4,0.9,13.3,0.8,0,0.583,385,4.5,10.3,0.8,18,2.3,13.7,11.9,0.577,18.5,0.7,1.6,0.2
1982,Wes Matthews,PG,22,ATL,2,,14,1,5,0.2,0,0,,1,5,0.2,0.2,2,2,1,0,0,0,2,0,0.5,1,2,4,25.9,2.3,-7.9,-2.4,0,0,0,0.4,28,-5.5,0,-0.1,3.1,0,14.5,0,0.34,23,0,-0.1,-0.141
1982,Moses Malone,C,26,HOU,3,,45.3,9.7,22.3,0.433,0,0,,9.7,22.3,0.433,0.433,4.7,5,0.933,9.3,7.7,17,3.3,0.7,0.7,2,2.7,24,13.9,0.8,5.9,-1.8,17.9,0.2,0,0.224,136,7.7,19.5,0.4,24.3,0.8,7.5,18.8,0.489,25.9,0.3,0.5,0.183
1982,Rick Mahorn,PF,23,WSB,7,,34.6,4.6,10.4,0.438,0,0,,4.6,10.4,0.438,0.438,1.4,2,0.714,2,6.7,8.7,1.9,1.4,0.7,2.3,4.3,10.6,8.4,1.2,0.4,1.1,22.4,0.5,0,0.192,242,-0.7,6.3,-0.1,10.9,2.1,16.8,14.2,0.467,16.5,0.1,0.3,0.066
1982,Kyle Macy,PG,24,PHO,7,,34.7,5.4,12.7,0.427,0.6,1.6,0.364,4.9,11.1,0.436,0.449,2.1,2.3,0.938,1.6,1.6,3.1,4,1,0.1,1.9,3,13.6,14.3,0.2,-4,-1.7,5.1,-0.1,0.124,0.18,243,-2.2,4.8,0.2,11.3,1.3,11.9,4.9,0.495,17.6,-0.1,0.1,0.026
1982,John Lucas,PG,28,WSB,7,,10.6,2,3.7,0.538,0.1,0.4,0.333,1.9,3.3,0.565,0.558,0.3,0.4,0.667,0,1.1,1.1,2.9,0.4,0.1,0.6,0.9,4.4,46.6,0.8,7.9,2.1,12.5,0.1,0.115,0.115,74,5.9,0,0.2,20.1,2,12.8,6.1,0.567,17.7,0.2,0.3,0.198
1982,Mike McGee,SF,22,LAL,4,,2.5,1.5,3.3,0.462,0,0.3,0,1.5,3,0.5,0.462,0,0,,0.8,0,0.8,0,0,0,0.3,0.3,3,0,0,-6.7,-10.3,0,0,0.077,0,10,3.6,33.6,0,24.6,0,7.1,15.9,0.462,55,0,0,0.023
1982,Alton Lister,C,23,MIL,6,,18.7,2.3,4,0.583,0,0,,2.3,4,0.583,0.583,0.8,1.2,0.714,1,3.5,4.5,0.8,0.3,2.5,1.5,3.8,5.5,6.6,8.3,0.6,4,26.6,0.1,0,0.292,112,-3.4,6.2,0,13,0.9,24.9,15.4,0.609,13.7,0.1,0.1,0.06
1982,Allen Leavell,PG,24,HOU,3,,31,6.7,15.7,0.426,0,0.3,0,6.7,15.3,0.435,0.426,0.7,0.7,1,0.3,1.3,1.7,3.3,1.3,0.3,1.7,3,14,20.4,0.6,-0.4,0.7,4.6,0.1,0.021,0.043,93,-1.1,1,0,12.7,2.4,9.5,2.7,0.439,25.1,0,0,0.01
1982,Bob Lanier,C,33,MIL,6,,35.3,6.8,13.3,0.513,0,0.2,0,6.8,13.2,0.519,0.513,2.3,4.2,0.56,3,4.5,7.5,3.7,1.3,0.8,2.3,3.5,16,17,1.5,2.9,0.5,18.1,0.1,0.013,0.313,212,2.3,9.9,0.3,17.3,1.9,13.3,13.6,0.527,21,0.3,0.4,0.09
1982,Mark Landsberger,PF,26,LAL,9,,6.7,0.3,1,0.333,0,0,,0.3,1,0.333,0.333,0.4,1,0.444,1.2,1.2,2.4,0.2,0,0,0.4,1.3,1.1,3.6,0,-7.4,-3.9,18.5,0,0,1,60,-3.5,20.5,0,5.3,0,23.6,19.4,0.386,11.1,-0.1,0,0.015
1982,John Lambert,PF,29,SAS,2,,1.5,0,0.5,0,0,0.5,0,0,0,,0,0,0,,0,0.5,0.5,0.5,0,0,0,0,0,37.2,0,-1.3,1.4,36.5,0,1,0,3,-2.6,0,0,5.4,0,0,17.4,0,13.1,0,0,-0.135
1982,Ed Rains,SF,25,SAS,5,,6,0.6,1.2,0.5,0,0,,0.6,1.2,0.5,0.5,0.8,1.8,0.444,0.6,1,1.6,0.2,0.2,0,0.2,1,2,4.2,0,-2.3,0.5,18.3,0,0,1.5,30,-2.8,10,0,11,1.6,9.1,13.9,0.502,14.4,0,0,0.074
1982,Bob McAdoo,C,30,LAL,14,,27.7,7.2,12.8,0.564,0,0,,7.2,12.8,0.564,0.564,2.3,3.4,0.681,1.5,5.3,6.8,1.6,0.7,1.5,2.5,3.1,16.7,7.8,2.8,1.7,-0.1,19.2,0.5,0,0.263,388,1.8,6.1,0.5,18.4,1.2,14.9,13,0.586,23.8,0.4,1,0.126
1982,Joel Kramer,PF,26,PHO,4,,5,1.3,1.8,0.714,0,0,,1.3,1.8,0.714,0.714,0.5,0.8,0.667,0.5,0.8,1.3,0.3,0.3,0,0.3,0.5,3,7,0,4.5,0.7,17,0,0,0.429,20,3.8,10.5,0.1,23.4,2.3,10.7,13.6,0.721,18.3,0,0.1,0.203
1982,Kevin McHale,PF,24,BOS,12,,28.7,6.4,11.2,0.575,0,0,,6.4,11.2,0.575,0.575,3.3,4.4,0.755,3.4,3.7,7.1,0.9,0.4,2.3,1.3,3.7,16.2,5.2,4.5,6.1,0.2,13.1,0.6,0,0.396,344,5.8,12.8,1.2,22,0.7,9.2,13,0.617,20.5,0.7,1.8,0.257
1982,Norm Nixon,PG,26,LAL,14,,39.2,8.6,18.1,0.478,0.1,0.2,0.333,8.6,17.9,0.48,0.48,3.1,4.1,0.754,0.9,2.1,3.1,8.1,1.6,0.1,2.4,3.1,20.4,27.2,0.2,1.1,-1.2,5.5,0.3,0.012,0.225,549,2.4,2.7,1.2,16.9,2,10.9,4.2,0.514,22.3,0.4,1.5,0.131
1982,Roger Phegley,SG,25,SAS,5,,1.2,0,0.4,0,0,0.2,0,0,0.2,0,0,0,0,,0,0,0,0,0,0,0.6,0.2,0,0,0,-43.3,-12.8,0,0,0.5,0,6,-30.5,0,-0.1,-34.8,0,60,0,0,32.8,0,-0.1,-0.964
1982,Sam Pellom,PF,30,ATL,1,,4,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,1,0,1,0,0,0,0,0,2,0,0,-6.4,-8.8,0,0,0,0,4,2.4,29.7,0,13.1,0,0,16.4,0.333,35.2,0,0,-0.125
1982,Billy Paultz,C,33,HOU,3,,11.3,1,3,0.333,0,0,,1,3,0.333,0.333,0.3,1,0.333,0.7,0.7,1.3,0.3,0,0.7,0.3,1.3,2.3,4.5,3.3,-5.9,-0.9,6.2,0,0,0.333,34,-5.1,5.6,-0.1,4.5,0,8.8,5.9,0.339,14.7,0,0,-0.057
1982,Robert Parish,C,28,BOS,12,,35.5,8.5,17.4,0.488,0,0,,8.5,17.4,0.488,0.488,4.3,6.3,0.68,3.6,7.7,11.3,1.5,0.4,4,3.3,3.9,21.3,7,6.4,4,0.8,22.1,1,0,0.359,426,3.2,10.8,0.5,20.7,0.6,13.9,16.6,0.527,26.8,0.6,1.5,0.168
1982,Mike O'Koren,SF,23,NJN,2,,22,1.5,5.5,0.273,0,0.5,0,1.5,5,0.3,0.273,0.5,1,0.5,0,4,4,1.5,0.5,0,1,4,3.5,9.7,0,-9.6,0.2,22.4,0.1,0.091,0.182,44,-9.8,0,-0.1,1.8,1.1,14.4,10.8,0.295,13.5,-0.1,0,-0.053
1982,Mark Olberding,PF,25,SAS,9,,36.4,5.9,13.3,0.442,0,0.1,0,5.9,13.2,0.445,0.442,2.9,3.4,0.839,2.2,4.2,6.4,3.6,1,0.7,3,4.3,14.7,13.3,1,-1.7,-0.1,12.7,0.2,0.008,0.258,328,-1.6,6.1,0,11.2,1.3,16.8,9.2,0.494,19.3,0,0.2,0.027
1982,Larry Nance,PF,22,PHO,7,,18.3,3.6,5.9,0.61,0,0,,3.6,5.9,0.61,0.61,0.6,1.1,0.5,1.9,2.7,4.6,1,1.4,1.6,1.7,2.1,7.7,7.1,4.5,2,2.5,16.8,0.1,0,0.195,128,-0.5,10.7,0.1,18.1,3.6,21.2,13.6,0.606,17.4,0.1,0.2,0.08
1982,Calvin Murphy,PG,33,HOU,3,,19,1.7,7.3,0.227,0,1,0,1.7,6.3,0.263,0.227,2.3,2.7,0.875,0.7,0.3,1,1.3,0.3,0,1.3,2.3,5.7,10.7,0,-10.4,-2.8,1.9,0,0.136,0.364,57,-7.6,3.3,-0.2,2,1,13.6,2.6,0.333,22.9,-0.1,-0.2,-0.133
1982,Johnny Moore,PG,23,SAS,9,,32.4,4.3,9.1,0.476,0,0.3,0,4.3,8.8,0.494,0.476,1.8,3,0.593,1,2.4,3.4,10.3,1.7,0.7,1.7,4.2,10.4,41.8,1.1,3.8,1.8,8.3,0.2,0.037,0.329,292,2,3.1,0.6,16.9,2.4,13.8,5.5,0.501,14.7,0.4,0.8,0.124
1982,Sidney Moncrief,SG,24,MIL,6,,42,5.2,12.3,0.419,0,0.2,0,5.2,12.2,0.425,0.419,5,6.3,0.789,2.5,2.5,5,4,1.5,0.3,2,3.7,15.3,14,0.5,0.4,-0.2,8.4,0,0.014,0.514,252,0.6,6.9,0.4,13.1,1.8,11.7,7.6,0.507,17.3,0.2,0.4,0.076
1982,Steve Mix,SF,34,PHI,7,,7.1,1.7,3.1,0.545,0.1,0.1,1,1.6,3,0.524,0.568,0.7,1,0.714,0.6,1,1.6,0.9,0,0,0.6,0.7,4.3,19.1,0,3.7,-1.6,15.2,0,0.045,0.318,50,5.2,9.3,0.1,19.3,0,13.8,12.4,0.598,24.4,0.1,0.2,0.157
1982,Mike Mitchell,SF,26,SAS,9,,40.6,10,18.8,0.533,0,0,,10,18.8,0.533,0.533,4.8,6.3,0.754,3.1,5,8.1,0.8,0.6,0.1,2.7,2.4,24.8,3,0.1,0,-2,13.5,0.1,0,0.337,365,2,7.7,0.7,16.7,0.6,11,10.4,0.575,23.5,0.2,0.8,0.102
1982,Tom McMillen,C,29,ATL,2,,23.5,4,6.5,0.615,0,0,,4,6.5,0.615,0.615,2,3,0.667,0,3.5,3.5,0.5,1.5,0,1.5,2.5,10,4.7,0,2.7,3,21.8,0,0,0.462,47,-0.3,0,0.1,16,3.5,16.1,9.8,0.639,18.6,0.1,0.1,0.102
1981,Calvin Garrett,SF,24,HOU,13,,9,0.7,1.6,0.429,0,0,,0.7,1.6,0.429,0.429,0.5,0.6,0.875,0.2,0.9,1.2,0.5,0.4,0.1,0.5,0.8,1.9,7,0.5,-1.4,0.9,12.3,0.1,0,0.381,117,-2.3,2.8,0,8.1,2.2,19.7,7.3,0.51,11.3,0,0.1,0.045
1981,Paul Griffin,PF,27,SAS,7,,26.1,2,3.4,0.583,0,0,,2,3.4,0.583,0.583,1.3,2.9,0.45,2.3,3.4,5.7,4.1,0.9,0.7,1.3,4,5.3,19.6,1.6,1.6,2.2,16,0,0,0.833,183,-0.5,10.8,0.3,12.9,1.6,21.5,13.5,0.564,9.5,0.2,0.3,0.084
1981,Dave Greenwood,PF,23,CHI,6,,35.3,8.5,14.5,0.586,0,0.3,0,8.5,14.2,0.6,0.586,0.8,2,0.417,2.7,4.7,7.3,1.8,1.5,0.8,1.5,4.3,17.8,8.6,1.5,3.7,1,16.1,0.2,0.023,0.138,212,2.7,8.2,0.5,19.8,2.1,8.9,11.9,0.58,20,0.3,0.7,0.16
1981,Mike Glenn,PG,25,NYK,2,,13,2,3.5,0.571,0,0.5,0,2,3,0.667,0.571,1.5,1.5,1,0.5,1.5,2,0.5,0.5,0,1,0,5.5,6.5,0,3.3,1.1,14,0,0.143,0.429,26,2.2,4,0,16.9,1.9,19.4,8.6,0.661,16.7,0,0.1,0.145
1981,Artis Gilmore,C,31,CHI,6,,41.2,5.8,10,0.583,0,0,,5.8,10,0.583,0.583,6.3,9.2,0.691,4,7.2,11.2,2,1,2.8,2.8,2.5,18,6.9,4.3,4.7,1.4,21.2,0.2,0,0.917,247,3.3,10.5,0.7,20.7,1.2,16.8,15.5,0.641,17.2,0.4,0.9,0.174
1981,George Gervin,SG,28,SAS,7,,39.1,11,22,0.5,0,0.4,0,11,21.6,0.51,0.5,5.1,6.4,0.8,1.3,3.7,5,3.4,0.7,0.7,2.9,2.7,27.1,14.5,1.1,0.6,-1.3,11.6,-0.1,0.019,0.292,274,1.9,4.1,0.7,20.2,0.9,10.3,7.9,0.547,29.5,0.2,0.7,0.116
1981,Len Elmore,C,28,MIL,4,,3,0,0.3,0,0,0,,0,0.3,0,0,0,0,,0,0,0,0,0,0,0.3,1,0,0,0,-18,-3.9,0,0,0,0,12,-14.1,0,0,-12.1,0,50,0,0,6.8,0,-0.1,-0.204
1981,Mike Gale,PG,30,POR,3,,17,1.3,5.3,0.25,0,0,,1.3,5.3,0.25,0.25,0,0,,0.7,1,1.7,3,1.7,0,0.7,0.7,2.7,22.3,0,-1.6,2.4,7,0.1,0,0,51,-4,4.3,-0.1,9.1,4.9,11.1,5.6,0.25,15.1,0,0,-0.028
1981,Phil Ford,PG,24,KCK,5,,31.6,3,7,0.429,0,0.2,0,3,6.8,0.441,0.429,1.8,2.6,0.692,0.2,1.4,1.6,5.8,1,0,3.4,1.8,7.8,27.6,0,-4.6,-1.9,5.2,0.1,0.029,0.371,158,-2.7,0.7,-0.2,8,1.7,29.5,3,0.479,16.7,-0.1,-0.1,-0.021
1981,Chris Ford,SG,32,BOS,17,,29.8,3.9,8.6,0.452,0.4,1.5,0.28,3.5,7.1,0.488,0.476,0.9,1.5,0.6,0.8,1.9,2.6,2.7,0.8,0.1,1.1,2.8,9.1,12.5,0.1,-0.2,-0.3,6.7,0.5,0.171,0.171,507,0.1,3,0.4,9.9,1.4,10.8,4.9,0.49,14.6,0.2,0.9,0.083
1981,Eric Fernsten,C,27,BOS,8,,1.8,0,0.4,0,0,0,,0,0.4,0,0,0.3,0.4,0.667,0.1,0.4,0.5,0.1,0.1,0,0,0.4,0.3,8.3,0,-2.9,0.7,22.7,0,0,1,14,-3.5,8.3,0,6.2,3.6,0,15.8,0.231,13,0,0,0.053
1981,Mike Evans,PG,25,MIL,4,,9.5,2.3,4.3,0.529,0,0.5,0,2.3,3.8,0.6,0.529,1.8,2,0.875,0,0.3,0.3,1.5,0,0.3,0.8,2.3,6.3,25,1.6,0.8,-1.1,3.2,0,0.118,0.471,38,1.9,0,0.2,17.6,0,12.8,1.5,0.609,25.3,0,0.1,0.183
1981,Julius Erving,SF,30,PHI,16,,37,8.9,18.8,0.475,0,0.1,0,8.9,18.8,0.477,0.475,5.1,6.7,0.757,3.3,3.9,7.1,3.4,1.4,2.6,3.4,3.4,22.9,15.5,3.8,4.8,0.2,11.3,0.6,0.003,0.355,592,4.6,10.5,0.9,20.6,1.8,13.6,10.9,0.527,28.6,1,1.4,0.117
1981,Ernie Grunfeld,SF,25,KCK,15,,42.2,6.5,13.4,0.488,0.1,0.3,0.5,6.4,13.1,0.487,0.493,3.6,4.5,0.806,0.7,3.5,4.2,5.9,2,0.6,2.9,3.4,16.8,23,0.9,2.2,0.9,9.7,0.8,0.02,0.333,633,1.3,2,0.7,15.7,2.5,15.7,5.8,0.547,19.7,0.7,1.5,0.117
1981,Bob Gross,SF,27,POR,3,,20,3,4.7,0.643,0,0,,3,4.7,0.643,0.643,3,4.7,0.643,1.7,1,2.7,1.7,0.7,0.7,1.7,3,9,11.6,2,1.7,0.8,6,0.1,0,1,60,0.9,9.2,0.2,17.6,1.7,19.9,7.7,0.67,17.9,0.1,0.2,0.167
1981,Clemon Johnson,C,24,IND,2,,27.5,2.5,6,0.417,0,0,,2.5,6,0.417,0.417,2.5,5,0.5,5,5,10,1.5,2,1,1.5,1.5,7.5,7.9,2.1,2.3,0.4,21.8,0.1,0,0.833,55,1.9,16.5,0,16.2,3.4,15.5,18.8,0.457,13.8,0.1,0.1,0.093
1981,Mike Harper,PF,23,POR,1,,6,1,1,1,0,0,,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,3,0,0,6.9,0.9,19.9,0,0,1,6,5.9,0,0,24.3,0,0,9.6,1.042,10.3,0,0,0.331
1981,Gerald Henderson,PG,25,BOS,16,,14.3,2.6,5.4,0.477,0,0.1,0,2.6,5.3,0.482,0.477,0.6,0.8,0.833,0.6,0.9,1.6,1.6,0.6,0.2,0.8,1.5,5.8,16.8,0.7,2.2,0.6,7,0.3,0.012,0.14,228,1.6,5.1,0.3,14.3,2.2,11.6,6.1,0.504,19.1,0.2,0.6,0.118
1981,Tom Henderson,SG,29,HOU,21,,29.3,2.8,6.3,0.447,0,0,0,2.8,6.2,0.45,0.447,1.1,1.3,0.821,0.7,2,2.6,5,0.8,0,1.6,1.9,6.7,23.6,0.1,-1.5,-0.4,8,0.3,0.008,0.212,615,-1.1,2.5,0.3,10.5,1.4,19.1,5.1,0.488,12.5,0.1,0.6,0.05
1981,Johnny High,PG,23,PHO,7,,16.7,2,4.7,0.424,0,0,,2,4.7,0.424,0.424,1.3,2,0.643,1.3,1.4,2.7,0.9,0.9,0.3,0.9,3.4,5.3,8.1,1.1,-1.4,1.6,9.2,0.3,0,0.424,117,-3,8.9,0,10.4,2.7,13.3,9,0.472,17.1,0,0.3,0.121
1981,Mike Dunleavy,SG,26,HOU,20,,23.6,3.5,7.6,0.454,0.3,0.8,0.4,3.2,6.9,0.46,0.474,1.7,1.9,0.868,0.5,1.7,2.1,3.4,0.8,0.1,1.5,3,8.9,21.6,0.1,-1,-0.1,8.4,0.3,0.099,0.25,472,-0.8,2.1,0.5,12.7,1.6,15.1,5.1,0.525,18.2,0.1,0.8,0.082
1981,Lionel Hollins,PG,27,PHI,16,,30.6,4.2,9.5,0.441,0,0.1,0,4.2,9.4,0.444,0.441,1.8,2.3,0.784,0.5,1.6,2.1,4.1,1.1,0.1,1.2,2.6,10.2,19.2,0.1,-0.4,-0.5,5.7,0.2,0.007,0.243,490,0.1,1.9,0.5,11.3,1.7,10.1,3.9,0.484,16.1,0.2,0.6,0.063
1981,Dennis Johnson,PG,26,PHO,7,,38.1,7.4,15.7,0.473,0.1,0.7,0.2,7.3,15,0.486,0.477,4.6,6,0.762,1,3.7,4.7,2.9,1.3,1.3,2.7,2.6,19.6,13.5,2.1,3.3,0.5,10.5,0.5,0.045,0.382,267,2.8,3,0.4,17.4,1.8,12.9,6.9,0.533,24.4,0.4,0.9,0.161
1981,George Johnson,C,32,SAS,7,,23.6,1.7,3.7,0.462,0,0,,1.7,3.7,0.462,0.462,1,1.4,0.7,3.4,5.6,9,0.9,0.4,2.3,1,2.9,4.4,4.5,5.7,0.2,1.4,28.9,0.1,0,0.385,165,-1.3,18,0.2,14.2,0.9,18.7,23.5,0.51,9.4,0.1,0.3,0.093
1981,George Johnson,PF,24,IND,2,,11.5,2.5,4,0.625,0,0,,2.5,4,0.625,0.625,0,0,,0.5,1.5,2,0.5,0,0,1,0.5,5,7.7,0,-1.1,-1.3,15.7,0,0,0,23,0.2,3.9,0,12.1,0,20,9,0.625,17,0,0,0.034
1981,Magic Johnson,SG,21,LAL,3,,42.3,6.3,16.3,0.388,0,0,,6.3,16.3,0.388,0.388,4.3,6.7,0.65,2.7,11,13.7,7,2.7,1,3.7,4.7,17,24.7,1.2,2.1,2.9,22.7,0.3,0,0.408,127,-0.8,6.7,0,17,3.1,16,15.4,0.441,22.8,0.1,0.2,0.082
1981,Marques Johnson,SF,24,MIL,7,,38,10.7,19.3,0.556,0,0.1,0,10.7,19.1,0.56,0.556,3.3,4.6,0.719,5.9,3.6,9.4,4.9,1.4,1,1.9,2,24.7,21.8,1.6,10.8,-0.2,11.3,0.1,0.007,0.237,266,11,17.7,1.3,27.7,1.9,8,14.6,0.58,24.9,0.9,1.4,0.26
1981,Mickey Johnson,PF,28,MIL,7,,24.3,3.7,9.3,0.4,0,0.1,0,3.7,9.1,0.406,0.4,4.3,5,0.857,3.4,3.3,6.7,1.9,1.3,0.9,3,3.6,11.7,10.7,2.1,0.1,-0.5,16.3,0.2,0.015,0.538,170,0.6,16.2,0.2,16,2.6,20.7,16.2,0.51,24.3,0.1,0.3,0.089
1981,Ollie Johnson,SF,31,PHI,8,,2.8,0.4,1.3,0.3,0,0.1,0,0.4,1.1,0.333,0.3,0,0,,0.3,0.4,0.6,0.3,0.3,0.1,0.3,0.1,0.8,13.1,2.5,-1.3,0.8,14.7,0,0.1,0,22,-2.1,10.8,-0.1,9.1,4.4,16.7,12.8,0.3,22.9,0,0,-0.097
1981,Reggie Johnson,PF,23,SAS,7,,32,5,10.4,0.479,0,0,,5,10.4,0.479,0.479,2.7,3.6,0.76,2.1,2.7,4.9,2.3,0.6,0.7,1.4,3.9,12.7,9.8,1.3,-1.8,-0.6,10.4,0,0,0.342,224,-1.2,8.3,0.4,13.2,0.9,10.6,9.3,0.53,17.5,0,0.4,0.079
1981,James Edwards,C,25,IND,2,,28,3.5,12,0.292,0,0,,3.5,12,0.292,0.292,0,0,,2,5,7,2.5,0.5,0.5,2,4,7,13.6,1,-7.2,-1.3,21.4,0,0,0,56,-5.9,6.5,-0.2,3.5,0.8,14.3,12.9,0.292,19.5,-0.1,-0.1,-0.11
1981,Brad Holland,SG,24,LAL,1,,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,1,0,0,0,0,-54,-17.9,0,0,,,1,-36.1,0,0,-48.8,0,100,0,,42.2,0,0,-1.414
1981,Terry Duerod,SG,24,BOS,10,,1.2,0.4,1,0.4,0,0.2,0,0.4,0.8,0.5,0.4,0,0,,0,0,0,0,0.1,0,0.1,0,0.8,0,0,-6.2,-2.8,0,0,0.2,0,12,-3.4,0,0,10.6,4.2,9.1,0,0.4,38.6,0,0,-0.119
1981,M.L. Carr,SF,30,BOS,17,,16.9,2.5,5.9,0.416,0,0.2,0,2.5,5.7,0.433,0.416,1.1,1.4,0.75,0.5,1,1.5,0.8,0.6,0.4,0.5,1.9,6,6.8,1.2,-0.4,-0.1,6.3,0.3,0.04,0.238,288,-0.3,3.2,0.2,10.1,1.7,6.7,4.8,0.457,17.5,0.1,0.5,0.08
1981,Caldwell Jones,C,30,PHI,16,,36.3,3.4,5.9,0.568,0,0,,3.4,5.9,0.568,0.568,1.9,2.6,0.738,2.3,7.4,9.7,1.7,0.4,1.9,2.1,3.3,8.7,6.3,3,1.4,0.6,21.9,0.6,0,0.442,580,0.8,7.6,0.5,11.8,0.6,22.5,15.1,0.612,10.6,0.5,1.1,0.091
1981,Kareem Abdul-Jabbar,C,33,LAL,3,,44.7,10,21.7,0.462,0,0,,10,21.7,0.462,0.462,6.7,9.3,0.714,4.3,12.3,16.7,4,1,2.7,3.7,4.7,26.7,15,3.1,3.9,1,24.1,0.2,0,0.431,134,2.9,10.3,0.2,22.4,1.1,12.5,17.9,0.517,27.8,0.2,0.4,0.159
